 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
MNXR152821,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR152867,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR152881,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR152943,1,0,0,0,0,0,0,0,0,0,0,1,1
MNXR152946,1,0,1,1,1,1,1,0,0,0,1,1,1
MNXR152967,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR152978,1,0,0,0,0,1,1,1,0,0,0,0,0
MNXR153008,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR153009,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153021,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR153054,1,0,1,1,1,1,1,1,1,1,1,0,0
MNXR153056,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153095,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153111,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153211,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153251,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153293,1,0,1,1,1,1,0,1,1,1,1,1,1
MNXR153314,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153326,1,0,1,1,1,1,1,1,1,0,1,1,1
MNXR153359,1,1,0,0,0,0,0,0,0,0,0,0,0
MNXR153392,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR153398,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153400,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR153408,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR153431,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR153432,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR153436,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR153439,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR153474,1,0,1,1,0,1,1,1,1,0,1,1,1
MNXR153482,1,1,1,1,1,1,0,0,0,1,1,1,1
MNXR153517,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR153527,1,0,0,0,0,0,0,0,1,0,0,0,0
MNXR153595,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR153608,1,1,1,1,1,1,1,1,1,1,1,0,0
MNXR153621,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR153695,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153697,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153701,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153725,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153731,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR153745,1,0,1,1,1,1,0,0,0,1,1,0,0
MNXR153899,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154244,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154381,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154382,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154384,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154385,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154388,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154389,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154390,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154392,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154394,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154395,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154396,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154397,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154398,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154399,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154400,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154401,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154402,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154403,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154404,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154405,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154426,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154592,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR154806,1,0,0,0,0,1,1,1,0,0,0,0,0
MNXR154866,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155042,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR155303,1,0,0,1,0,0,0,0,0,0,1,0,0
MNXR155316,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155392,1,0,1,1,0,0,0,0,1,1,1,0,0
MNXR155401,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155407,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155467,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155471,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155669,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR155691,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR155694,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156641,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156645,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156648,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156658,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156661,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156739,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156754,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR156757,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157051,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157083,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157210,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157313,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157445,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157477,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157533,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157537,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157872,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157873,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157905,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR157985,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR158282,1,0,0,0,0,0,0,0,0,0,0,1,1
MNXR158999,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR159003,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR159783,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162386,1,1,1,1,0,1,1,1,1,1,1,1,1
MNXR162393,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR162527,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162529,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162535,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162536,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162537,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162539,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162543,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162544,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162545,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162546,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162547,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162548,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162549,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162550,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162551,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162553,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162554,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162555,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162556,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162557,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162558,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162559,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162560,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162561,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162562,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162563,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162564,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162565,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162566,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR162615,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR163161,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR165700,1,1,0,1,0,0,1,0,1,0,1,1,1
MNXR165854,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR172278,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR174968,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR178648,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR178677,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR180668,1,1,1,1,1,1,1,1,1,1,1,0,0
MNXR183534,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR184967,1,0,0,1,1,1,1,1,0,0,1,1,1
MNXR188117,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR188119,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188121,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188127,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR188129,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR188137,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188139,1,0,1,1,1,1,1,0,1,1,1,1,1
MNXR188143,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188145,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188149,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188177,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188200,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188203,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188205,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188207,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188212,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188219,1,1,1,1,0,0,0,0,0,1,1,0,0
MNXR188245,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188247,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188249,1,1,0,0,0,0,0,0,0,0,0,0,0
MNXR188253,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188257,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188263,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR188269,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR188301,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188305,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188333,1,1,0,1,0,0,0,1,1,0,1,1,1
MNXR188349,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188351,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188373,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188377,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR188383,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188385,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188437,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR188451,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188454,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR188456,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR188458,1,0,0,1,0,0,1,1,0,0,1,1,1
MNXR188460,1,1,1,1,1,1,1,1,1,1,1,0,0
MNXR188489,1,0,1,1,0,1,1,1,0,1,1,0,0
MNXR188493,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188495,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR188497,1,1,1,1,0,1,1,1,1,1,1,1,1
MNXR188501,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188503,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188513,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188515,1,1,1,1,1,1,1,1,0,1,1,1,1
MNXR188521,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188523,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188525,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188527,1,0,0,1,1,1,1,1,1,0,1,1,1
MNXR188529,1,1,1,1,0,1,1,1,1,1,1,1,1
MNXR188531,1,1,1,1,0,1,1,1,1,1,1,1,1
MNXR188533,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188537,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188541,1,0,0,0,0,1,1,0,1,0,0,0,0
MNXR188543,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188545,1,0,0,0,0,1,1,1,0,0,0,0,0
MNXR188549,1,0,0,1,0,1,1,0,1,0,1,1,1
MNXR188567,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188594,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188600,1,1,1,1,1,1,1,0,1,1,1,1,1
MNXR188623,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188627,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188641,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188678,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR188690,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188698,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188712,1,0,1,1,0,0,0,0,0,1,1,0,0
MNXR188722,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR188726,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188742,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188798,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188800,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188802,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188804,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188806,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188814,1,1,1,1,0,1,1,1,0,1,1,1,1
MNXR188820,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188834,1,0,0,0,0,0,0,0,1,0,0,0,0
MNXR188836,1,0,1,1,0,1,1,1,1,1,1,0,0
MNXR188916,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR188932,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR188934,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR188974,1,1,1,1,0,1,1,1,0,1,1,1,1
MNXR188980,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR188986,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR188988,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR189022,1,0,1,0,0,0,0,1,1,0,0,0,0
MNXR189171,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR189251,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR189521,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR189614,1,0,1,1,0,1,1,1,0,1,1,1,1
MNXR189646,1,1,1,1,1,1,1,1,0,1,1,1,1
MNXR189648,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR189650,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR189676,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR189684,1,0,1,0,0,1,1,1,1,0,1,0,1
MNXR189688,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR189721,1,0,1,0,0,0,0,0,0,0,0,0,0
MNXR189751,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR189820,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR189826,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR189840,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR189850,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR189852,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR189856,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR189886,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR189927,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190109,1,0,1,1,0,1,1,1,0,1,1,1,1
MNXR190119,1,0,0,0,0,0,0,0,1,0,0,0,0
MNXR190121,1,0,1,1,0,0,0,0,0,1,1,0,0
MNXR190176,1,0,1,1,1,1,0,1,0,1,1,1,1
MNXR190194,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190212,1,0,1,1,1,1,1,1,0,1,1,0,0
MNXR190231,1,1,1,1,0,0,0,0,0,0,1,1,1
MNXR190281,1,0,1,1,0,1,1,1,1,0,1,1,1
MNXR190384,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190426,1,0,1,1,1,1,1,0,1,1,1,1,1
MNXR190454,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190484,1,0,0,1,0,1,1,0,1,0,1,1,1
MNXR190488,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190494,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190505,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR190507,1,0,1,1,0,0,0,0,0,0,1,1,1
MNXR190515,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190517,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR190519,1,0,0,1,1,1,1,1,1,0,1,1,1
MNXR190531,1,1,1,1,0,1,1,1,1,1,1,1,1
MNXR190533,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190557,1,0,0,0,0,1,1,0,0,0,0,0,0
MNXR190571,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190573,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190575,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR190581,1,0,0,1,1,1,0,0,0,0,1,1,1
MNXR190583,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR190585,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190607,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190609,1,0,0,0,0,1,1,1,1,0,0,0,0
MNXR190611,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190613,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190617,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR190625,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR190644,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190650,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR190674,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190686,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR190696,1,1,1,1,1,1,1,1,0,1,1,1,1
MNXR190718,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190722,1,0,1,1,0,0,0,0,0,1,1,0,0
MNXR190730,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190736,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR190738,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR190814,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190846,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190850,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190856,1,0,1,1,0,0,0,1,0,1,1,1,1
MNXR190860,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR190862,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR190864,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR190868,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR190870,1,1,1,1,0,1,1,1,0,1,1,1,1
MNXR190872,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190904,1,0,0,0,0,0,0,0,1,0,0,0,0
MNXR190914,1,1,1,1,0,0,1,1,1,1,1,1,1
MNXR190936,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR190938,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR190944,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190956,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190980,1,0,1,0,1,1,0,0,0,0,0,0,0
MNXR190982,1,1,1,1,1,1,0,0,0,0,1,1,1
MNXR190984,1,0,1,1,1,1,0,0,0,0,1,1,1
MNXR190986,1,1,1,1,1,1,1,1,1,0,1,1,1
MNXR190988,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR190992,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR190994,1,0,1,0,0,0,0,0,0,0,0,0,0
MNXR190998,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191002,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191004,1,1,1,1,0,0,0,0,0,0,1,1,1
MNXR191006,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191008,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR191010,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191012,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR191014,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191018,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191037,1,1,1,1,0,0,0,0,0,0,1,1,1
MNXR191039,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191045,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191049,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191053,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191057,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191061,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191069,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191073,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR191079,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191085,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR191099,1,1,0,1,0,0,1,1,1,0,1,1,1
MNXR191119,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR191121,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR191137,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR191139,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR191143,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191159,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR191180,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191196,1,0,1,1,1,1,0,1,0,1,1,1,1
MNXR191571,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR191809,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191953,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR191959,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR191963,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR191975,1,0,1,1,1,1,1,1,0,0,1,1,1
MNXR191977,1,0,1,1,0,1,1,1,1,1,1,1,1
MNXR191981,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR191983,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR192006,1,1,0,1,0,0,0,1,0,0,1,1,1
MNXR192018,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR192047,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR192055,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR192124,1,0,1,1,0,1,1,1,1,0,1,1,1
MNXR192384,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR192387,1,0,0,0,0,0,0,1,0,0,0,0,0
MNXR192418,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR192430,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR192434,1,0,1,1,1,1,1,1,0,1,1,1,1
MNXR192436,1,1,1,1,1,1,1,1,0,1,1,1,1
MNXR192440,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR192518,1,0,0,1,0,1,1,1,1,0,1,1,1
MNXR192546,1,0,0,1,0,0,1,1,1,0,1,1,1
MNXR192556,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR192558,1,1,1,1,1,1,1,0,0,1,1,1,1
MNXR192576,1,1,1,1,1,1,0,1,0,1,1,1,1
MNXR192588,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR192609,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR192636,1,0,0,1,0,0,1,1,0,0,1,1,1
MNXR192638,1,0,0,1,0,0,1,1,0,0,1,1,1
MNXR192652,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR192654,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR192664,1,0,0,1,0,1,1,1,0,0,1,1,1
MNXR192666,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR192670,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR192685,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR195375,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR195408,1,0,0,1,1,1,1,1,1,0,1,1,1
MNXR195409,1,0,1,1,1,1,1,1,1,1,1,1,1
MNXR195410,1,0,1,1,1,1,1,1,0,1,1,1,1
MNXR195411,1,0,0,1,0,0,0,0,0,0,1,1,1
MNXR195420,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR195422,1,0,0,1,0,0,0,1,1,0,1,1,1
MNXR94677,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94682,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94683,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94750,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94752,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94754,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94757,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94759,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94761,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94764,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94765,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94766,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94767,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94768,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94769,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94770,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94771,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94772,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94773,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94774,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94775,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94776,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94777,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94792,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94814,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94822,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94823,1,0,0,0,0,0,0,0,0,0,0,0,0
MNXR94838,1,0,0,1,0,0,0,1,0,0,1,1,1
MNXR94843,1,1,1,1,1,1,1,1,1,1,1,1,1
MNXR94868,1,0,0,0,0,0,0,0,0,0,0,0,0
