MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR122010,N/A,5569601 or 5570994,N/A,N/A,N/A,5569601 or 5570994,5570994,N/A,5570994,N/A,N/A,RXN_7711,N/A,N/A,N/A,RXN_7711,RXN_7711,N/A,RXN_7711,N/A
MNXR192006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_EX_ocdcea_e, R_OCDCEAt",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR112893,N/A,N/A,N/A,110674273 or 110681030 or 110681059 or 5564084 or 5566299 or 5566313 or 5567182 or 5567183 or 5567184 or 5567185 or 5567186 or 5567187 or 5568385 or 5568895 or 5568896 or 5569007 or 5569013 or 5569949 or 5570152 or 5574265 or 5575006 or 5578326 or 5578652 or 5578908 or 5578909 or 5579998 or 5579999,N/A,N/A,N/A,110674273 or 110681030 or 110681059 or 5564084 or 5566299 or 5566313 or 5567182 or 5567183 or 5567184 or 5567185 or 5567186 or 5567187 or 5568385 or 5568895 or 5568896 or 5569007 or 5569013 or 5569949 or 5570152 or 5574265 or 5575006 or 5578326 or 5578652 or 5578908 or 5578909 or 5579998 or 5579999,110674273 or 110681030 or 110681059 or 5564084 or 5566299 or 5566313 or 5567182 or 5567183 or 5567184 or 5567185 or 5567186 or 5567187 or 5568385 or 5568895 or 5568896 or 5569007 or 5569013 or 5569949 or 5570152 or 5574265 or 5575006 or 5578326 or 5578652 or 5578908 or 5578909 or 5579998 or 5579999,N/A,N/A,N/A,N/A,"R09470__in, R09470__in",N/A,N/A,N/A,R09470,R09470,N/A
MNXR101730,N/A,5570012 or 5571587,N/A,5571587,N/A,5570012 or 5571587,5571587,5571587,5571587,bbay:A4V04_07180,N/A,RXN_8344,N/A,R09726__in,N/A,RXN_8344,RXN_8344,R09726,"R09726, RXN_8344",rxn16574_c
MNXR206833,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23413,N/A,N/A,N/A,N/A
MNXR162454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR149076,5568814,N/A,N/A,5563914,N/A,N/A,N/A,110675236 or 110681118 or 5563914 or 5568814 or 5570229 or 5573927 or 5573929 or 5573931,110675236 or 110681118 or 5563914 or 5568814 or 5570229 or 5573927 or 5573929 or 5573931,N/A,r0767,N/A,N/A,R04962__in,N/A,N/A,N/A,R04962,R04962,N/A
MNXR157003,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_EX_pea_e,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR106256,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR152661,N/A,N/A,N/A,110679834 or 23687553 or 5565619 or 5567637 or 5568633 or 5569767,N/A,N/A,N/A,110675236 or 110679834 or 110681118 or 110681357 or 23687553 or 5568814 or 5569767 or 5570229 or 5570230 or 5570232 or 5572933 or 5573927 or 5573929 or 5573931,110675236 or 110679834 or 110681118 or 110681357 or 23687553 or 5568814 or 5569767 or 5570229 or 5570230 or 5570232 or 5572933 or 5573927 or 5573929 or 5573931,N/A,N/A,N/A,N/A,R04566__in,N/A,N/A,N/A,R04566,R04566,N/A
MNXR165025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_20696,N/A,N/A,N/A,N/A
MNXR115909,N/A,5573084 or 5575143,N/A,N/A,N/A,5573084 or 5575143,5573084,N/A,5573084,N/A,N/A,GCVT_RXN,N/A,N/A,N/A,GCVT_RXN,GCVT_RXN,N/A,GCVT_RXN,N/A
MNXR100728,5566270,N/A,N/A,N/A,N/A,N/A,N/A,5566270,5566270,N/A,"HSD3B13, HSD3B13r",N/A,N/A,N/A,N/A,N/A,N/A,R03327,R03327,N/A
MNXR145034,5575986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,egn:BMF35_a1526,r0557,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31236_c
MNXR106437,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CITMCOALm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR163361,5566281 or 5570810 or 5575181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,r1447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR154081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6CSMVACIDteb,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190577,N/A,5565025,N/A,N/A,N/A,5565025,N/A,N/A,N/A,pfi:PFC_04760 or pho:PH1001 or satk:SA2016_0839,N/A,ATP_ADENYLYLTRANSFERASE_RXN,N/A,N/A,N/A,ATP_ADENYLYLTRANSFERASE_RXN,N/A,N/A,N/A,rxn35428_c
MNXR157417,(5568018 and 5575933) or (5568019 and 5575933) or (5568028 and 5575933),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAOXOHC22C22DCc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR152269,N/A,5571495,N/A,N/A,N/A,5571495,5571495,5571495,5571495,N/A,N/A,GALACTURIDYLYLTRANS_RXN,N/A,N/A,N/A,GALACTURIDYLYLTRANS_RXN,GALACTURIDYLYLTRANS_RXN,R00955,GALACTURIDYLYLTRANS_RXN,N/A
MNXR106405,N/A,N/A,N/A,110676297 or 5564110 or 5574391 or 5576170,N/A,N/A,N/A,110676297 or 5576170,110676297 or 5576170,cyn:Cyan7425_3912 or dda:Dd703_2741 or hth:HTH_0066 or trd:THERU_03660,N/A,N/A,N/A,R00139__in,N/A,N/A,N/A,R00139,R00139,rxn00107_c
MNXR121222,N/A,N/A,N/A,N/A,N/A,N/A,5566935,N/A,5566935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_17870,N/A,RXN_17870,N/A
MNXR150112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,falb:HYN59_13240 or lmoi:VV02_21660 or rhq:IM25_01165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07724_c
MNXR112540,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5574978,5574978,cby:CLM_2902 or taf:THA_1054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R09099,THMPT_SER_RXN,rxn15964_c
MNXR212751,5566281 or 5570810 or 5575181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3089X,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR154640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110680199 or 5564209 or 5566542 or 5567582 or 5568818,110680199 or 5564209 or 5566542 or 5567582 or 5568818,lagg:B0E33_10030 or mmet:MCMEM_1022 or vei:Veis_0353,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03180,GUANIDINOBUTANAMIDE_NH3_RXN,rxn38142_c
MNXR104649,5563763 or AAEL014110,5563763,N/A,N/A,Unknown,5563763,5563763,5563763,5563763,msa:Mycsm_03617,r0142,SULFITE_OXIDASE_RXN,N/A,N/A,"R_rxn00383_c0, R_rxn00383_x0, rxn00383_c0, rxn00383_x0",SULFITE_OXIDASE_RXN,SULFITE_OXIDASE_RXN,R00533,SULFITE_OXIDASE_RXN,rxn32966_c
MNXR115974,N/A,5564976 or 5565000 or 5565520 or 5566474 or 5572232,N/A,N/A,N/A,5564976 or 5565000 or 5565520 or 5566474 or 5572232,5564976 or 5565000 or 5572232,N/A,5564976 or 5565000 or 5572232,N/A,N/A,HYDROXYPYRUVATE_REDUCTASE_RXN,N/A,N/A,N/A,HYDROXYPYRUVATE_REDUCTASE_RXN,HYDROXYPYRUVATE_REDUCTASE_RXN,N/A,HYDROXYPYRUVATE_REDUCTASE_RXN,N/A
MNXR107035,N/A,N/A,N/A,5567423 or 5569239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R01516__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR147269,N/A,N/A,N/A,5565707 or 5566934 or 5569749 or 5574541,N/A,N/A,N/A,5569749,5569749,N/A,N/A,N/A,N/A,R01352__in,N/A,N/A,N/A,R01352,R01352,N/A
MNXR151379,5568633,110674007 or 110680302 or 23687599 or 23687722 or 23687740 or 23687872 or 5567637 or 5570715 or 5572855 or 5573679 or 5573680 or 5577525,N/A,110674007 or 110680302 or 23687740 or 5572258 or 5572855 or 5577525,N/A,110674007 or 110680302 or 23687599 or 23687722 or 23687740 or 23687872 or 5567637 or 5570715 or 5572855 or 5573679 or 5573680 or 5577525,N/A,N/A,N/A,N/A,C3STKR2r,RXN66_319,N/A,R12405__in,N/A,RXN66_319,N/A,N/A,N/A,N/A
MNXR95242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ACGALK2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103116,5570907,N/A,N/A,N/A,N/A,5570907,N/A,N/A,N/A,N/A,r0570,N/A,N/A,N/A,N/A,D_PPENTOMUT_RXN,N/A,N/A,N/A,N/A
MNXR103957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3551X,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211230,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145439,N/A,N/A,N/A,N/A,N/A,N/A,5569739,N/A,5569739,N/A,N/A,N/A,N/A,R07770__in,N/A,RXN_8654,RXN_8654,N/A,RXN_8654,N/A
MNXR211620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR160403,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5571074,5571074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R12124,R12124,N/A
MNXR100392,N/A,5565084 or 5568044 or 5580067,5580067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN0_366,GNNUC,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146291,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3511C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR95455,5568820,110681235 or 5568820,5568820,N/A,N/A,110681235 or 5568820,N/A,N/A,N/A,sbk:SHEWBE_2432,ADMDC,SAMDECARB_RXN,ADMDC,N/A,N/A,SAMDECARB_RXN,N/A,N/A,N/A,rxn32132_c
MNXR163475,N/A,N/A,N/A,5572666,N/A,N/A,N/A,5572666,5572666,N/A,N/A,N/A,N/A,R11762__in,N/A,N/A,N/A,R11762,R11762,N/A
MNXR190276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18303,N/A,N/A,N/A,N/A
MNXR158277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR173480,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,celh:GXP71_04465 or celz:E5225_10645 or cga:Celgi_2074 or esu:EUS_07010 or harc:HARCEL1_08645 or hpel:HZS54_08285 or hut:Huta_2388 or mcab:HXZ27_09650 or mets:DK389_16305,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15597_c
MNXR190517,N/A,N/A,5575142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ACCOAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR129130,N/A,N/A,N/A,5565989 or 5574724 or 5576310 or 5576311 or 5578674,N/A,5565989 or 5574724 or 5576310 or 5576311 or 5578674,N/A,5565989 or 5574724 or 5576310 or 5576311 or 5578674,5565989 or 5574724 or 5576310 or 5576311 or 5578674,N/A,N/A,N/A,N/A,R13041__in,N/A,RXN_23456,N/A,"R13041, R13042","R13041, R13042",N/A
MNXR117956,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_13228,N/A,N/A,N/A,N/A
MNXR184846,N/A,N/A,N/A,N/A,N/A,N/A,23687629 or 5565387 or 5565841 or 5565842 or 5565843 or 5567250 or 5567254 or 5567255 or 5568184 or 5575949 or 5576192 or 5578230 or 5578720 or 5578721,N/A,23687629 or 5565387 or 5565841 or 5565842 or 5565843 or 5567250 or 5567254 or 5567255 or 5568184 or 5575949 or 5576192 or 5578230 or 5578720 or 5578721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_19605,N/A,RXN_19605,N/A
MNXR190438,5572727,110680500 or 5572727,N/A,110680500 or 5572727,N/A,110680500 or 5572727,N/A,110680500 or 5572727,110680500 or 5572727,N/A,"3HPCOAHYD, r0596",RXN_6384,N/A,"R03158__in, R03158__in",N/A,RXN_6384,N/A,R03158,RXN_6384,N/A
MNXR158272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cec:CE557_785 or ote:Oter_2475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn30161_c
MNXR97831,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn03909_d0,N/A,N/A,N/A,N/A,N/A
MNXR119090,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_15031,N/A,N/A,N/A,N/A
MNXR100683,5566485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PHCDm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR157418,5564469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAOXTC101TC102m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR156600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR158775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100464,5577642,N/A,5577642,N/A,N/A,5577641 or 5577642,N/A,N/A,N/A,cad:Curi_c00270,GUAD,N/A,GUAD,N/A,N/A,GUANINE_DEAMINASE_RXN,N/A,N/A,N/A,rxn33256_c
MNXR117009,N/A,N/A,N/A,N/A,N/A,N/A,5576444,N/A,5576444,N/A,N/A,N/A,N/A,N/A,N/A,RXN_11557,RXN_11557,N/A,RXN_11557,N/A
MNXR164059,N/A,5564301 or 5565270,N/A,N/A,N/A,5564301 or 5565270,5564301 or 5565270 or 5568418 or 5568516 or 5568867 or 5569092 or 5577813 or 5578149 or 5578219 or 5579030,N/A,5564301 or 5565270 or 5568418 or 5568516 or 5568867 or 5569092 or 5577813 or 5578149 or 5578219 or 5579030,N/A,N/A,RXN_18740,N/A,N/A,N/A,RXN_18740,RXN_18740,N/A,RXN_18740,N/A
MNXR104201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211923,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR110777,N/A,N/A,N/A,110676854 or 110676855 or 110676856 or 110676857 or 110676858 or 23687505 or 5563650 or 5564405 or 5564837 or 5568346 or 5568353 or 5568354 or 5568355 or 5568358 or 5569844 or 5569847 or 5569853 or 5569856 or 5569859 or 5571381 or 5571385 or 5571386 or 5573455 or 5573538 or 5573540 or 5575278 or 5575799,N/A,N/A,N/A,5575278,5575278,apra:G3A50_01995 or aza:AZKH_p0413 or brad:BF49_2915 or can:Cyan10605_1248 or cpra:CPter91_0125 or gxy:GLX_22580 or hahe:ENC22_15155 or labr:CHH27_09100 or mcg:GL4_2957 or mmai:sS8_2404 or mpsy:CEK71_02380 or nar:Saro_2762 or npu:Npun_F4735 or nsh:GXM_07537 or oct:FTO60_16540 or pall:UYA_16985 or pcol:F1325_05795 or pkr:AYO71_16980 or ppul:RO07_10175 or psec:CCOS191_1266 or rhg:EXZ61_21625 or rhz:RHPLAN_11690,N/A,N/A,N/A,R07069__in,N/A,N/A,N/A,R07069,R07069,rxn04872_c
MNXR158665,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR112814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5566845,5566845,N/A,N/A,N/A,N/A,"R09386__in, R09386__in",N/A,N/A,N/A,R09386,R09386,N/A
MNXR112830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5565143,5565143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07461,R07461,N/A
MNXR105452,5566981 or 5571706 or 5574220,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"r1251, r1252",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR159479,5573277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,LVSTACIDtu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR110779,N/A,N/A,N/A,5574675 or 5574682,N/A,N/A,N/A,N/A,N/A,pub:SAR11_0803,N/A,N/A,N/A,R07071__in,N/A,N/A,N/A,N/A,N/A,rxn04874_c
MNXR208198,N/A,N/A,N/A,N/A,N/A,23687459 or 23687690 or 23687728 or 23687757 or 23687838 or 23687967 or 5567250 or 5567254 or 5567255 or 5575949 or 5576192 or 5578230 or 5578720 or 5578721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23487,N/A,N/A,N/A,N/A
MNXR95198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cprv:CYPRO_0422 or llu:AKJ09_00853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn19988_c
MNXR117128,N/A,N/A,N/A,N/A,N/A,N/A,5564469,N/A,5564469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_11734,N/A,RXN_11734,N/A
MNXR192570,N/A,5565328,N/A,N/A,N/A,5565328,N/A,5565328,5565328,N/A,MI13456PK,RXN_7163,N/A,N/A,N/A,RXN_7163,N/A,R05202,RXN_7163,N/A
MNXR153163,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_rxn03908_d0, rxn03908_d0",N/A,N/A,N/A,N/A,N/A
MNXR148733,N/A,5563645,N/A,5563645,N/A,5563645,5563645,5563645,5563645,dpi:BN4_12645,N/A,RXN_9988,N/A,R04435__in,N/A,RXN_9988,RXN_9988,R04435,RXN_9988,rxn03064_c
MNXR97185,5564022,N/A,5564022,N/A,Unknown,5564022,N/A,N/A,N/A,nso:NIASO_09790,DCMPDA,N/A,DCMPDA,N/A,rxn01217_c0,DCMP_DEAMINASE_RXN,N/A,N/A,N/A,rxn31917_c
MNXR143156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR113973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5576212,5576212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R10652,R10652,N/A
MNXR158810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164173,N/A,N/A,N/A,N/A,N/A,N/A,5564382,N/A,5564382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_19053,N/A,RXN_19053,N/A
MNXR119943,N/A,5570587 or 5574675 or 5574682 or 5575813,N/A,N/A,N/A,5570587 or 5574675 or 5574682 or 5575813,N/A,N/A,N/A,N/A,N/A,RXN_16206,N/A,N/A,N/A,RXN_16206,N/A,N/A,N/A,N/A
MNXR155997,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR205772,N/A,N/A,N/A,5564210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R12796__in, R12796__in",N/A,N/A,N/A,N/A,N/A,N/A
MNXR100782,(5572925 and 5573976 and 5577369),N/A,N/A,N/A,N/A,N/A,N/A,5572925 or 5573976 or 5577369,N/A,cbn:CbC4_1895 or mxa:MXAN_6337 or tsg:HLK68_12230,ICDHxm,N/A,N/A,N/A,N/A,N/A,N/A,R00709,N/A,rxn30141_c
MNXR151197,N/A,5578753,N/A,N/A,N/A,5578753,5578753,N/A,5578753,N/A,N/A,RXN_10977,N/A,N/A,N/A,RXN_10977,RXN_10977,N/A,RXN_10977,N/A
MNXR111667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,acv:AMD27_01905 or aug:URS_1494,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07877_c
MNXR105099,5566412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110676362 or 110676363 or 110676364 or 110676920 or 5563935 or 5563937 or 5564273 or 5565896 or 5566062 or 5566412 or 5567152 or 5570357 or 5570789 or 5571019 or 5571022 or 5571109 or 5571297 or 5571298 or 5572427 or 5572436 or 5572439 or 5573284 or 5573287 or 5573288 or 5573298 or 5575606 or 5575669 or 5576969 or 5576970 or 5576971 or 5576972 or 5576973 or 5577068 or 5577070,N/A,UGT1A4r,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02502,N/A
MNXR107741,N/A,5572342,N/A,N/A,N/A,5572342,N/A,N/A,N/A,N/A,N/A,IODIDE_PEROXIDASE_RXN,N/A,N/A,N/A,IODIDE_PEROXIDASE_RXN,N/A,N/A,N/A,N/A
MNXR101258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"LYSMO, R_LYSMO",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101827,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190613,23687388,23687388,23687388,N/A,Unknown,23687388,23687388,23687388,23687388,gtl:EP073_07710,ADSL1,AMPSYN_RXN,"ADSL1r, R_ADSL1r",N/A,"R_rxn00800_d0, rxn00800_d0",AMPSYN_RXN,AMPSYN_RXN,R01083,AMPSYN_RXN,rxn27708_c
MNXR115751,N/A,5573011 or 5577818,N/A,N/A,N/A,5573011 or 5577818,5573011,N/A,5573011,N/A,N/A,CDPDIGLYSYN_RXN,N/A,N/A,N/A,CDPDIGLYSYN_RXN,CDPDIGLYSYN_RXN,N/A,CDPDIGLYSYN_RXN,N/A
MNXR212778,5568917 or 5569887 or 5572161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3171R,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR119160,N/A,110674222 or 110674342 or 110674343 or 110678457 or 110678458 or 110679833 or 110680480 or 110680506 or 110681119 or 110681120 or 110681121 or 110681124 or 110681125 or 110681126 or 23687491 or 23687515 or 23687973 or 5563699 or 5564561 or 5564665 or 5565636 or 5565685 or 5566029 or 5566033 or 5566107 or 5566113 or 5566114 or 5566115 or 5566144 or 5567205 or 5567206 or 5567218 or 5567220 or 5567295 or 5567436 or 5570776 or 5571102 or 5571892 or 5573293 or 5574186 or 5574466 or 5574468 or 5574470 or 5574471 or 5575961 or 5576143 or 5576144 or 5576146 or 5576147 or 5576149 or 5576150 or 5576151 or 5576256 or 5576494 or 5576495 or 5576496 or 5576497 or 5576941 or 5577226 or 5577511 or 5577512 or 5577513 or 5577514 or 5577515 or 5577516 or 5577726 or 5577731,N/A,N/A,N/A,110674222 or 110674342 or 110674343 or 110678457 or 110678458 or 110679833 or 110680480 or 110680506 or 110681119 or 110681120 or 110681121 or 110681124 or 110681125 or 110681126 or 23687491 or 23687515 or 23687973 or 5563699 or 5564561 or 5564665 or 5565636 or 5565685 or 5566029 or 5566033 or 5566107 or 5566113 or 5566114 or 5566115 or 5566144 or 5567205 or 5567206 or 5567218 or 5567220 or 5567295 or 5567436 or 5570776 or 5571102 or 5571892 or 5573293 or 5574186 or 5574466 or 5574468 or 5574470 or 5574471 or 5575961 or 5576143 or 5576144 or 5576146 or 5576147 or 5576149 or 5576150 or 5576151 or 5576256 or 5576494 or 5576495 or 5576496 or 5576497 or 5576941 or 5577226 or 5577511 or 5577512 or 5577513 or 5577514 or 5577515 or 5577516 or 5577726 or 5577731,110674222 or 110674342 or 110674343 or 110680506 or 5565685 or 5567295 or 5575961 or 5576143 or 5576144 or 5576146 or 5576147 or 5576149 or 5576150 or 5576494 or 5577726,N/A,110674222 or 110674342 or 110674343 or 110680506 or 5565685 or 5567295 or 5575961 or 5576143 or 5576144 or 5576146 or 5576147 or 5576149 or 5576150 or 5576494 or 5577726,N/A,N/A,RXN_15133,N/A,N/A,N/A,RXN_15133,RXN_15133,N/A,RXN_15133,N/A
MNXR143130,5566910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GLCNACPT_L,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR107656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5568748 or 5577025,5568748 or 5577025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02671,R02671,N/A
MNXR154402,N/A,N/A,5574006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"ACSPHACP80, R_ACSPHACP80",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR189108,N/A,N/A,N/A,5573956,N/A,N/A,N/A,5573956,5573956,lkf:DNL43_07905 or mox:DAMO_2802 or mpho:DA803_01570 or sat:SYN_03150,N/A,N/A,N/A,R01232__in,N/A,N/A,N/A,R01232,3.6.1.17_RXN,rxn32324_c
