MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR117029,N/A,CBJ33064.1,N/A,N/A,N/A,CBJ33064.1,N/A,N/A,N/A,N/A,N/A,RXN_11588,N/A,N/A,N/A,RXN_11588,N/A,N/A,N/A,N/A
MNXR104798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR173198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,dys:G7050_13975 or ppsc:EHS13_33415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15194_c
MNXR191358,N/A,N/A,N/A,CBJ29576.1 or CBN75996.1 or Esi_0013.0070 or Esi_0193.0012 or Esi_1678.0001,N/A,N/A,N/A,N/A,CBJ48382.1 or CBN74154.1 or CBN75996.1,N/A,N/A,N/A,N/A,"R09366__chlo, R09366__cytop, R09366__mito, R09366__nucl",N/A,N/A,N/A,N/A,R09366,N/A
MNXR188239,N/A,N/A,N/A,CBJ25863.1 or CBJ27233.1 or CBJ30498.1 or CBN74616.1,N/A,N/A,N/A,CBJ27233.1 or CBJ30498.1 or CBN74616.1,CBJ27233.1 or CBJ30498.1 or CBN74616.1,care:LT85_0010 or dex:HWD60_13890 or ecog:FIV45_15430 or poi:BOP93_13780 or rce:RC1_1348 or rrz:CS378_25015,N/A,N/A,N/A,"R03045__cytop, R03045__mito, R03045__pero",N/A,N/A,N/A,R03045,RXN_6383,rxn32064_c
MNXR190611,N/A,CBJ28078.1 or CBN77434.1,CBJ28078.1,Esi_0091.0058,CBJ28078.1 or CBJ29184.1,CBJ28078.1 or CBN77434.1,CBJ28078.1,CBJ28078.1,CBJ28078.1,N/A,N/A,ADENOSYLHOMOCYSTEINASE_RXN,R_AHCi,R00192__cytop,R_rxn00141_c0,ADENOSYLHOMOCYSTEINASE_RXN,ADENOSYLHOMOCYSTEINASE_RXN,R00192,ADENOSYLHOMOCYSTEINASE_RXN,N/A
MNXR111208,N/A,N/A,N/A,CBN78800.1 or Esi_0358.0029,N/A,N/A,N/A,N/A,CBJ32712.1 or CBN78800.1,N/A,N/A,N/A,N/A,"R07600__chlo, R07600__cytop, R07600__mito",N/A,N/A,N/A,N/A,R07600,N/A
MNXR151441,N/A,CBJ30773.1 or CBJ48669.1,N/A,CBN76762.1,N/A,CBJ30773.1 or CBJ48669.1,N/A,CBN76762.1,CBN76762.1,N/A,N/A,PREPHENATEDEHYDRAT_RXN,N/A,R01373__cytop,N/A,PREPHENATEDEHYDRAT_RXN,N/A,R01373,PREPHENATEDEHYDRAT_RXN,N/A
MNXR188099,CBJ27363.1,CBJ26790.1 or CBJ27227.1 or CBJ30324.1 or CBJ31981.1 or CBN78357.1,CBJ27227.1,N/A,N/A,CBJ26790.1 or CBJ27227.1 or CBJ30324.1 or CBJ31981.1 or CBN78357.1,CBJ31981.1 or CBN78357.1,N/A,CBJ31981.1 or CBN78357.1,N/A,GDPPYPHOSKIN-RXN,GDPPYPHOSKIN_RXN,R_GDPDPK,N/A,N/A,GDPPYPHOSKIN_RXN,GDPPYPHOSKIN_RXN,N/A,GDPPYPHOSKIN_RXN,N/A
MNXR95936,N/A,N/A,CBN73775.1 or CBN76933.1,N/A,N/A,N/A,N/A,N/A,CBN77210.1 or CBN79902.1,N/A,N/A,N/A,"R_ARBt2r, R_ARBt2rpp",N/A,N/A,N/A,N/A,N/A,TRANS_RXN_10,N/A
MNXR94932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,glp:Glo7428_3943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn17767_c
MNXR123786,N/A,CBN74554.1,N/A,N/A,N/A,CBN74554.1,CBN74554.1,N/A,CBN74554.1,N/A,N/A,RXN66_534,N/A,N/A,N/A,RXN66_534,RXN66_534,N/A,RXN66_534,N/A
MNXR123708,CBN75866.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R344-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR112804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR119797,CBJ48755.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-16043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR123707,CBN78790.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN66-303,N/A,N/A,N/A,N/A,RXN66_303,N/A,N/A,N/A,N/A
MNXR153056,N/A,N/A,CBN80023.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ATPPRT,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR150655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ecan:CWI88_12200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn16678_c
MNXR173189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,paej:H70737_22865 or pdh:B9T62_38195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15184_c
MNXR114962,N/A,CBJ32527.1 or CBJ32712.1 or CBN76827.1 or CBN78800.1,N/A,N/A,N/A,CBJ32527.1 or CBJ32712.1 or CBN76827.1 or CBN78800.1,N/A,N/A,CBJ32712.1 or CBN78800.1,N/A,ACETOLACTSYN-RXN,1.2.4.4_RXN,N/A,N/A,N/A,1.2.4.4_RXN,N/A,N/A,1.2.4.4_RXN,N/A
MNXR104679,N/A,(CBJ28735.1 and CBN77471.1) or (CBJ30626.1 and CBN75717.1) or CBJ32519.1 or CBN75175.1 or CBN76735.1 or CBN77733.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TAGAH1801819Z18111Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR136702,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,syf:Synpcc7942_1983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn11619_c
MNXR149878,N/A,N/A,N/A,CBJ29396.1 or CBJ32877.1 or CBN78019.1 or CBN78756.1 or Esi_0451.0019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R07343__chlo, R07343__cytop",N/A,N/A,N/A,N/A,N/A,N/A
MNXR152472,CBJ33376.1 or CBJ33378.1 or CBN78790.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-4225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105276,N/A,CBN76924.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ZDS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR95735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190593,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191992,N/A,N/A,N/A,N/A,N/A,N/A,CBJ25979.1,CBJ25979.1,CBJ25979.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,METHYLMALONYL_COA_DECARBOXYLASE_RXN,R00923,METHYLMALONYL_COA_DECARBOXYLASE_RXN,N/A
MNXR119257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-15278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR188607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ase:ACPL_2907 or cben:EG339_24240 or chk:D4L85_30025 or chz:CHSO_2914 or fpf:DCC35_04610 or hyz:AXW84_13545,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn16679_c
MNXR96915,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,oxy:HCG48_05205,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn01374_c
MNXR145184,N/A,CBJ26867.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,abs:AZOBR_20008,N/A,HEMEASm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn05121_c
MNXR95429,N/A,N/A,CBN79377.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ACt2r,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118263,N/A,CBJ49078.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_13712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115932,N/A,CBN77648.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GLUTARYL_COA_DEHYDROGENASE_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR173689,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,gfo:GFO_2283 or oac:Oscil6304_5639 or tte:TTE1322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn16223_c
MNXR118085,N/A,CBJ30207.1,N/A,N/A,N/A,CBJ30207.1,N/A,N/A,N/A,N/A,RXN-13443,RXN_13443,N/A,N/A,N/A,"RXN_13443, RXN_13443_CPD_14424/NAD//CPD_14423/NADH/PROTON.37., RXN_13443_CPD_14424/NADP//CPD_14423/NADPH/PROTON.39.",N/A,N/A,N/A,N/A
MNXR121503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18211,N/A,N/A,N/A,N/A
MNXR122405,CBN76663.1 or CBN79667.1,CBN76663.1 or CBN79667.1,N/A,N/A,N/A,CBN76663.1 or CBN79667.1,N/A,N/A,CBN76663.1 or CBN79667.1,N/A,RXN-8629,RXN_8629,N/A,N/A,N/A,RXN_8629,N/A,N/A,RXN_8629,N/A
MNXR123752,CBJ27350.1 or CBJ32681.1 or CBJ33606.1 or CBN78354.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN66-483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR148444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27406.1 or CBJ27408.1 or CBN77769.1,CBJ27406.1 or CBJ27408.1 or CBN77769.1,cep:Cri9333_3477 or ncn:BZZ01_00985 or oni:Osc7112_5295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03896,R_2_METHYLMALATE_DEHYDRATASE_RXN,rxn32196_c
MNXR97274,N/A,CBJ27335.1 or CBJ27792.1 or CBJ33166.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DGDGD4DS1819Z1634Z7Z10Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR123552,CBJ28321.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN1G-3641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111792,N/A,N/A,N/A,Esi_0166.0005,N/A,N/A,N/A,N/A,CBJ29918.1,cap:CLDAP_16210 or tai:Taci_1361,N/A,N/A,N/A,R08232__cytop,N/A,N/A,N/A,N/A,R08232,rxn11760_c
MNXR117190,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27153.1 or CBN77710.1,N/A,CBJ27153.1 or CBN77710.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_11843,N/A,RXN_11843,N/A
MNXR153713,N/A,CBJ30610.1 or CBJ31385.1,N/A,CBJ30610.1 or CBJ31594.1 or CBN74985.1 or Esi_0249.0039 or Esi_0626.0005,N/A,CBJ30610.1 or CBJ31385.1,N/A,CBJ30610.1 or CBJ31385.1 or CBJ33821.1 or CBN74985.1,CBJ31385.1,N/A,N/A,GLUCOSE_6_PHOSPHATE_1_EPIMERASE_RXN,N/A,"R02739__chlo, R02739__cytop",N/A,GLUCOSE_6_PHOSPHATE_1_EPIMERASE_RXN,N/A,R02739,GLUCOSE_6_PHOSPHATE_1_EPIMERASE_RXN,N/A
MNXR153197,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27235.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_7674,N/A
MNXR100734,N/A,CBJ48947.1,N/A,CBJ26029.1 or CBJ48947.1 or CBN79120.1,CBJ30123.1 or CBJ48394.1 or CBJ48947.1,N/A,N/A,CBJ48947.1,N/A,anx:ACH33_04245 or gka:GK2964 or pcay:FRD00_09890,N/A,HSDH,N/A,"R01775__chlo, R01775__cytop","R_rxn01302_d0, rxn01302_d0",N/A,N/A,R01775,N/A,rxn27932_c
MNXR107408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cdrk:B9W14_03570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn01610_c
MNXR154549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ALATRPtex,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ25783.1 or CBJ32608.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02397,N/A,N/A
MNXR114031,N/A,N/A,N/A,CBN80294.1,N/A,N/A,N/A,N/A,CBN80294.1,N/A,N/A,N/A,N/A,"R10712__chlo, R10712__cytop",N/A,N/A,N/A,N/A,R10712,N/A
MNXR118199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR148536,N/A,N/A,N/A,CBJ27887.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04072__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR123458,CBJ27347.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GSAAMINOTRANS-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR148919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04701__cytop,N/A,N/A,N/A,N/A,RXN_8181,N/A
MNXR190163,N/A,N/A,CBJ31850.1 or CBJ32585.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ADK4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR120563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR107459,N/A,N/A,N/A,CBJ48571.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02354__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR138609,N/A,CBJ25822.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MGHA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR149847,N/A,N/A,N/A,CBJ31337.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R07270__chlo, R07270__cytop",N/A,N/A,N/A,N/A,N/A,N/A
MNXR118198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR187178,N/A,CBJ25974.1 or CBJ27809.1 or CBJ31120.1 or CBJ32621.1 or CBJ34202.1 or CBN76496.1,N/A,N/A,N/A,CBJ25974.1 or CBJ27809.1 or CBJ31120.1 or CBJ32621.1 or CBJ34202.1 or CBN76496.1,N/A,N/A,N/A,N/A,N/A,RXN_19393,N/A,N/A,N/A,RXN_19393,N/A,N/A,N/A,N/A
MNXR150755,N/A,N/A,N/A,CBJ48414.1,N/A,N/A,N/A,N/A,CBJ28015.1 or CBJ28016.1 or CBJ28018.1 or CBJ31195.1 or CBJ48414.1 or CBN74948.1 or CBN74950.1 or CBN75739.1 or CBN76651.1 or CBN78054.1 or CBN78841.1,N/A,N/A,N/A,N/A,"R10120__chlo, R10120__cytop",N/A,N/A,N/A,N/A,R10120,N/A
MNXR115929,CBN77442.1,CBJ28170.1 or CBJ28774.1 or CBJ28777.1 or CBJ28778.1 or CBJ29220.1 or CBJ30500.1 or CBJ31293.1 or CBJ31409.1 or CBN76539.1 or CBN77898.1,N/A,N/A,N/A,CBJ28170.1 or CBJ28774.1 or CBJ28777.1 or CBJ28778.1 or CBJ29220.1 or CBJ30500.1 or CBJ31293.1 or CBJ31409.1 or CBN76539.1 or CBN77898.1,CBJ29220.1 or CBJ30118.1,N/A,CBJ29220.1 or CBJ30118.1,N/A,RXN-646,GLUTAMINE__TRNA_LIGASE_RXN,N/A,N/A,N/A,GLUTAMINE__TRNA_LIGASE_RXN,GLUTAMINE__TRNA_LIGASE_RXN,N/A,GLUTAMINE__TRNA_LIGASE_RXN,N/A
MNXR153219,N/A,N/A,N/A,Esi_0077.0118,N/A,N/A,N/A,CBN77918.1,N/A,N/A,N/A,N/A,N/A,R02222__cytop,N/A,N/A,N/A,R02222,N/A,N/A
MNXR191656,CBJ29775.1 or CBN75121.1 or CBN75188.1 or CBN78066.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-17019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR121492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18200,N/A,N/A,N/A,N/A
MNXR115279,N/A,CBJ26019.1 or CBJ30194.1 or CBJ32020.1 or CBN74901.1 or CBN75075.1 or CBN78255.1 or CBN78271.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2-AMINOADIPATE-AMINOTRANSFERASE-RXN,3.1.26.5_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_CELASEpp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR122852,CBJ48414.1,CBJ28361.1 or CBJ32712.1 or CBJ48414.1 or CBN78841.1 or CBN79894.1,N/A,N/A,N/A,CBJ28361.1 or CBJ32712.1 or CBJ48414.1 or CBN78841.1 or CBN79894.1,N/A,N/A,CBJ48414.1,N/A,RXN-9540,RXN_9540,N/A,N/A,N/A,RXN_9540,N/A,N/A,RXN_9540,N/A
MNXR163836,N/A,N/A,N/A,CBJ31787.1 or Esi_0071.0057,N/A,N/A,N/A,N/A,CBJ27443.1 or CBJ31787.1,N/A,N/A,N/A,N/A,"R12428__chlo, R12428__cytop, R12428__mito",N/A,N/A,N/A,N/A,R12428,N/A
MNXR109069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR109957,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ31755.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R05935,N/A
MNXR177030,N/A,N/A,N/A,N/A,CBJ25938.1 or CBN79738.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn24508_d0,N/A,N/A,N/A,N/A,N/A
MNXR123209,CBJ26095.1 or CBJ26145.1 or CBJ26552.1 or CBJ27261.1 or CBJ27275.1 or CBJ27936.1 or CBJ27952.1 or CBJ28362.1 or CBJ29569.1 or CBJ29803.1 or CBJ30138.1 or CBJ30312.1 or CBJ30606.1 or CBJ49006.1 or CBJ49159.1 or CBN74034.1 or CBN74062.1 or CBN74236.1 or CBN74395.1 or CBN74492.1 or CBN74879.1 or CBN78439.1 or CBN78452.1 or CBN78461.1 or CBN79280.1 or CBN79482.1 or CBN79493.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR114474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R11176__cytop,N/A,N/A,N/A,N/A,R11176,N/A
MNXR101909,CBJ28067.1 or CBJ29428.1 or CBJ33619.1 or CBJ33620.1 or CBJ48660.1 or CBN75456.1 or CBN75773.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.4.1.119-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR192167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,abai:IMCC26256_11890 or sld:T261_0279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn33557_c
MNXR153641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ26943.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R06095,N/A
MNXR149073,N/A,N/A,N/A,N/A,CBJ25902.1 or CBJ26275.1 or CBJ28516.1 or CBN75048.1 or CBN75167.1 or CBN76727.1,N/A,N/A,N/A,N/A,caa:Caka_1317 or llu:AKJ09_10666 or ppv:NJ69_03325 or scu:SCE1572_25000,N/A,N/A,N/A,N/A,rxn05343_d0,N/A,N/A,N/A,N/A,rxn38486_c
MNXR115567,N/A,CBJ48854.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.6.3.37_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153392,CBJ48557.1,CBJ30261.1 or CBJ48557.1,CBJ48557.1,CBJ48557.1,CBJ49074.1,CBJ30261.1 or CBJ48557.1,CBJ48557.1,CBJ48557.1,CBJ48557.1,sula:BFU36_06980,DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN,DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN,R_DPMVD,R01121__cytop,"R_rxn00829_c0, R_rxn00829_x0, rxn00829_c0, rxn00829_x0",DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN,DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN,R01121,DIPHOSPHOMEVALONTE_DECARBOXYLASE_RXN,rxn00829_c
MNXR145485,N/A,CBN79710.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,lep:Lepto7376_0496 or ttk:TST_1645,N/A,LYSTL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn30164_c
MNXR148573,CBN79825.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GAMMA-GLUTAMYLTRANSFERASE-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR110753,N/A,N/A,N/A,CBJ48571.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07043__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-11410,N/A,N/A,N/A,N/A,RXN_11410,N/A,N/A,N/A,N/A
MNXR115210,CBJ26502.1 or CBJ28288.1 or CBJ31548.1 or CBJ33173.1 or CBJ33468.1 or CBJ33980.1 or CBN79297.1 or CBN80306.1 or CBN80469.1 or CBN80472.1 or CBN80477.1,CBJ26502.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.7.13.3-RXN,2.7.13.3_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100295,N/A,CBJ28170.1 or CBJ30118.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GLUTL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_CD2tpp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR188533,CBJ29965.1 or CBJ31845.1 or CBN74019.1,CBJ26773.1 or CBJ29965.1 or CBJ31382.1 or CBJ31845.1 or CBJ31960.1 or CBN74019.1 or CBN75751.1,N/A,CBJ29965.1 or CBN74019.1,N/A,CBJ26773.1 or CBJ31382.1 or CBJ31845.1 or CBJ31960.1 or CBN74019.1 or CBN75751.1,N/A,N/A,N/A,glp:Glo7428_3943 or mdv:C5Q96_06450 or mfu:LILAB_26715 or srg:XF24_00977 or sten:CCR98_09100 or sur:STAUR_4207 or tmg:US01_C0001G0793,AMP-DEPHOSPHORYLATION-RXN,"AMP_DEPHOSPHORYLATION_RXN, AMP5N",N/A,"R00183__chlo, R00183__cytop",N/A,AMP_DEPHOSPHORYLATION_RXN,N/A,N/A,N/A,rxn31973_c
MNXR97353,N/A,N/A,CBN77970.1 or CBN78319.1 or CBN80306.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_DGUNC,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118023,CBJ31337.1,CBJ25486.1 or CBJ26568.1 or CBN73964.1 or CBN74023.1 or CBN78890.1 or CBN79815.1,N/A,N/A,N/A,CBJ25486.1 or CBJ26568.1 or CBN73964.1 or CBN74023.1 or CBN78890.1 or CBN79815.1,N/A,N/A,N/A,N/A,RXN-13323,RXN_13322,N/A,N/A,N/A,RXN_13322,N/A,N/A,N/A,N/A
MNXR146981,N/A,N/A,N/A,CBJ26543.1,N/A,N/A,N/A,CBJ26543.1,N/A,N/A,N/A,N/A,N/A,"R00597__cytop, R00597__nucl",N/A,N/A,N/A,R00597,N/A,N/A
MNXR123718,CBJ29465.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN66-318,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115538,CBN75484.1 or CBN79538.1,CBJ28316.1 or CBJ30811.1 or CBJ31604.1 or CBJ32915.1 or CBJ33175.1 or CBJ33176.1 or CBN79538.1,N/A,N/A,N/A,CBJ28316.1 or CBJ30811.1 or CBJ31604.1 or CBJ32915.1 or CBJ33175.1 or CBJ33176.1 or CBN79538.1,N/A,N/A,N/A,N/A,3.4.24.64-RXN,3.4.24.64_RXN,N/A,N/A,N/A,3.4.24.64_RXN,N/A,N/A,N/A,N/A
MNXR137867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,bgc:BLA33_00825 or rrd:RradSPS_1358 or salh:HMF8227_01620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn14132_c
MNXR151223,N/A,CBJ30207.1,N/A,N/A,N/A,CBJ30207.1,CBJ30207.1,N/A,CBJ30207.1,N/A,N/A,RXN_13300,N/A,N/A,N/A,RXN_13300,RXN_13300,N/A,RXN_13300,N/A
MNXR101681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBN78636.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TRANS_RXN_241,N/A
MNXR116709,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_11113,N/A,N/A,N/A,N/A
