Original ID,Raw MetaNetX ID,Final ID
CPD-7496_c,MNXM2957_c,MNXM2957
ETR-Quinols_c,MNXM162252_c,MNXM162252
CPD-14553_c,MNXM722709_c,MNXM722709
D-Galactosyl-12-diacyl-glycerols_c,MNXM741361_c,MNXM741361
Galactosyl-galactosyl-diacyl-glycerols_c,MNXM741644_c,MNXM741644
Charged-LEU-tRNAs_c,MNXM8390_c,MNXM8390
CPD-8892_c,MNXM462_c,MNXM462
BETAINE_ALDEHYDE_c,MNXM457_c,MNXM457
6Z8E10E14Z-5S12R-512-DIHYDROXYI_c,MNXM737151_c,MNXM737151
BETAINE_c,MNXM289_c,MNXM289
leutrna_c,MNXM697_c,MNXM697
leu_L_c,leu_L_c,leu_L_c
ans_c,MNXM2639_c,MNXM2639
trnaleu_c,MNXM90880~_c,MNXM90880
ala_B_c,MNXM144_c,MNXM144
NPmehis_c,MNXM739681_c,MNXM739681
bathorhodopsin_s,MNXM735302_s,MNXM735302
lumirhodopsin_s,MNXM735298_s,MNXM735298
3-Hydroxy-octanoyl-ACPs_c,MNXM484257_c,MNXM484257
2-Octenoyl-ACPs_c,MNXM728589_c,MNXM728589
CPD-506_c,MNXM624_c,MNXM624
R-3-Hydroxypalmitoyl-ACPs_c,MNXM12847_c,MNXM12847
2-Hexadecenoyl-ACPs_c,MNXM728712_c,MNXM728712
CPD-6661_c,MNXM145881_c,MNXM145881
CPD-653_c,MNXM1964_c,MNXM1964
FARNESYL-PP_c,MNXM1103344_c,MNXM1103344
DELTA3-ISOPENTENYL-PP_c,MNXM83_c,MNXM83
GERANYLGERANYL-PP_c,MNXM1102545_c,MNXM1102545
CPD-6746_c,MNXM8031_c,MNXM8031
CPD-6747_c,MNXM7253_c,MNXM7253
ENT-COPALYL-DIPHOSPHATE_c,MNXM720_c,MNXM720
CPD1F-128_c,MNXM1188_c,MNXM1188
CPD-6745_c,MNXM8501_c,MNXM8501
SER_c,MNXM725422_c,MNXM725422
e4p_h,MNXM258_h,MNXM258
CPD-671_c,MNXM741400_c,MNXM741400
s17bp_h,MNXM163895_h,MNXM163895
5-10-METHENYL-THF-GLU-N_c,MNXM1101127_c,MNXM1101127
dmpp_c,MNXM132_c,MNXM132
ipdp_c,MNXM83~_c,MNXM83
val_L_m,val_L_m,val_L_m
grdp_c,MNXM722811_c,MNXM722811
vioxan_u,MNXM583_u,MNXM583
ascb_L_u,ascb_L_u,ascb_L_u
anxan_u,MNXM586_u,MNXM586
CPD-4211_c,MNXM132~_c,MNXM132
dhdascb_u,MNXM1108062_u,MNXM1108062
GERANYL-PP_c,MNXM722811~_c,MNXM722811
xu5p_D_c,xu5p_D_c,xu5p_D_c
Lewis-a-epitope_c,MNXM5069_c,MNXM5069
N-acetyl-D-mannosamine_c,MNXM2403_c,MNXM2403
Antigen-Leb_c,MNXM164463_c,MNXM164463
tag16018111Z18111Z_c,MNXM728751_c,MNXM728751
GDP_c,MNXM30~_c,MNXM30
N-ACETYL-D-MANNOSAMINE-6P_c,MNXM736738_c,MNXM736738
ru5p_D_h,ru5p_D_h,ru5p_D_h
