Original ID,Raw MetaNetX ID,Final ID
C00395__extr,MNXM96383_extr,MNXM96383
C18870__extr,MNXM740174_extr,MNXM740174
C15576__extr,MNXM10801_extr,MNXM10801
C00331__extr,MNXM315_extr,MNXM315
C06428__extr,MNXM13045_extr,MNXM13045
C01613__extr,MNXM1503_extr,MNXM1503
C00864__extr,MNXM722715_extr,MNXM722715
C04317__extr,MNXM1256_extr,MNXM1256
C03121__extr,MNXM93441_extr,MNXM93441
C00459__extr,MNXM88255_extr,MNXM88255
C00036__extr,MNXM46_extr,MNXM46
C02715__extr,MNXM5236_extr,MNXM5236
C05302__extr,MNXM736913_extr,MNXM736913
C02592__extr,MNXM731413_extr,MNXM731413
C03035__extr,MNXM1104071_extr,MNXM1104071
C06178__extr,MNXM1615_extr,MNXM1615
C04756__extr,MNXM13888_extr,MNXM13888
C00239__extr,MNXM266_extr,MNXM266
C00052__extr,MNXM722709_extr,MNXM722709
C02305__extr,MNXM91273_extr,MNXM91273
C00818__extr,MNXM1107695_extr,MNXM1107695
C05138__extr,MNXM730460_extr,MNXM730460
C06425__extr,MNXM2976_extr,MNXM2976
C01189__extr,MNXM810_extr,MNXM810
C08325__extr,MNXM15993_extr,MNXM15993
C00148__extr,MNXM114_extr,MNXM114
C01573__extr,MNXM1100630_extr,MNXM1100630
C00674__extr,MNXM2200_extr,MNXM2200
C05108__extr,MNXM146507_extr,MNXM146507
C00704__extr,MNXM730288_extr,MNXM730288
C00015__extr,MNXM1102128_extr,MNXM1102128
C15782__extr,MNXM722859_extr,MNXM722859
C15578__extr,MNXM10800_extr,MNXM10800
C03479__extr,MNXM1392_extr,MNXM1392
C00344__extr,MNXM1107660_extr,MNXM1107660
C18218__extr,MNXM2459_extr,MNXM2459
C06125__extr,MNXM727410_extr,MNXM727410
C00270__extr,MNXM1106047_extr,MNXM1106047
C00427__extr,MNXM162332_extr,MNXM162332
C12650__extr,MNXM8368_extr,MNXM8368
C05298__extr,MNXM735147_extr,MNXM735147
C00735__extr,MNXM162531_extr,MNXM162531
C15670__extr,MNXM737853_extr,MNXM737853
C15807__extr,MNXM10314_extr,MNXM10314
C05966__extr,MNXM2314_extr,MNXM2314
C16587__extr,MNXM3835_extr,MNXM3835
C06037__extr,MNXM1888_extr,MNXM1888
C00017__extr,MNXM733324_extr,MNXM733324
C01720__extr,MNXM736561_extr,MNXM736561
C18061__extr,MNXM96374_extr,MNXM96374
C00068__extr,MNXM256_extr,MNXM256
C05577__extr,MNXM1633_extr,MNXM1633
C02249__extr,MNXM90403_extr,MNXM90403
C00178__extr,MNXM386_extr,MNXM386
C01881__extr,MNXM726215_extr,MNXM726215
C00208__extr,MNXM1106002_extr,MNXM1106002
C15806__extr,MNXM83214_extr,MNXM83214
C00288__extr,C00288__extr,C00288__extr
C07490__extr,MNXM3152_extr,MNXM3152
C01801__extr,MNXM90412_extr,MNXM90412
C01245__extr,MNXM1103971_extr,MNXM1103971
C00647__extr,MNXM366_extr,MNXM366
C19645__extr,MNXM90227_extr,MNXM90227
C00645__extr,MNXM2403_extr,MNXM2403
C00360__extr,MNXM1097068_extr,MNXM1097068
C10208__extr,MNXM1227_extr,MNXM1227
C05594__extr,MNXM6093_extr,MNXM6093
C00019__extr,MNXM16_extr,MNXM16
C03845__extr,MNXM2494_extr,MNXM2494
C00144__extr,MNXM1101285_extr,MNXM1101285
C00625__extr,MNXM731941_extr,MNXM731941
C02528__extr,MNXM727182_extr,MNXM727182
C00255__extr,MNXM270_extr,MNXM270
C00756__extr,MNXM2410_extr,MNXM2410
C02659__extr,MNXM2066_extr,MNXM2066
C00197__extr,MNXM727604_extr,MNXM727604
C11135__extr,MNXM164562_extr,MNXM164562
C00086__extr,MNXM117_extr,MNXM117
C00581__extr,MNXM587_extr,MNXM587
C02374__extr,MNXM741506_extr,MNXM741506
C02041__extr,MNXM3215_extr,MNXM3215
C03129__extr,MNXM727344_extr,MNXM727344
C00788__extr,MNXM162647_extr,MNXM162647
C00958__extr,MNXM730343_extr,MNXM730343
C00535__extr,MNXM294_extr,MNXM294
C16348__extr,MNXM6216_extr,MNXM6216
C00080__extr,MNXM1_extr,MNXM1
C00250__extr,MNXM311_extr,MNXM311
C06126__extr,MNXM732115_extr,MNXM732115
C00145__extr,MNXM54_extr,MNXM54
C09126__extr,MNXM488330_extr,MNXM488330
C01943__extr,MNXM732528_extr,MNXM732528
C02373__extr,MNXM992_extr,MNXM992
C05488__extr,MNXM1399_extr,MNXM1399
C02749__extr,MNXM726964_extr,MNXM726964
C00365__extr,MNXM234_extr,MNXM234
C00366__extr,MNXM1105965_extr,MNXM1105965
C01335__extr,MNXM162349_extr,MNXM162349
C00899__extr,MNXM870_extr,MNXM870
C03238__extr,MNXM4404_extr,MNXM4404
C02269__extr,MNXM734512_extr,MNXM734512
C00191__extr,MNXM1102443_extr,MNXM1102443
C01183__extr,MNXM2260_extr,MNXM2260
C01167__extr,MNXM92621_extr,MNXM92621
C15658__extr,MNXM4408_extr,MNXM4408
C01277__extr,MNXM727360_extr,MNXM727360
C07054__extr,MNXM4018_extr,MNXM4018
C00847__extr,MNXM1530_extr,MNXM1530
C00314__extr,MNXM419_extr,MNXM419
C16643__extr,MNXM741080_extr,MNXM741080
C11557__extr,MNXM726043_extr,MNXM726043
C11134__extr,MNXM163899_extr,MNXM163899
C00534__extr,MNXM548_extr,MNXM548
C00256__extr,MNXM731834_extr,MNXM731834
C00475__extr,MNXM1104207_extr,MNXM1104207
C03360__extr,MNXM3867_extr,MNXM3867
C00082__extr,MNXM76_extr,MNXM76
C00032__extr,MNXM249_extr,MNXM249
C01058__extr,MNXM10699_extr,MNXM10699
C00422__extr,MNXM732992_extr,MNXM732992
C02325__extr,MNXM2865_extr,MNXM2865
C00140__extr,MNXM143_extr,MNXM143
C04502__extr,MNXM587381_extr,MNXM587381
C16641__extr,MNXM4621_extr,MNXM4621
C05102__extr,MNXM728353_extr,MNXM728353
