Original ID,Raw MetaNetX ID,Final ID
cpd00041_c0,MNXM735837_c,MNXM735837
cpd00041_d0,MNXM735837_d0,MNXM735837
cpd00041_m0,MNXM735837_m0,MNXM735837
cpd00041_x0,MNXM735837_x0,MNXM735837
cpd00033_d0,MNXM29_d0,MNXM29
cpd00040_d0,MNXM69_d0,MNXM69
cpd00033_m0,MNXM29_m0,MNXM29
cpd00040_m0,MNXM69_m0,MNXM69
cpd00033_x0,MNXM29_x0,MNXM29
cpd00040_x0,MNXM69_x0,MNXM69
cpd00010_m0,MNXM727276_m0,MNXM727276
cpd00036_m0,MNXM25_m0,MNXM25
cpd00078_m0,MNXM1104774_m0,MNXM1104774
cpd00047_c0,MNXM39_c,MNXM39
cpd02978_c0,MNXM397_c,MNXM397
cpd00047_d0,MNXM39_d0,MNXM39
cpd00957_d0,MNXM90905_d0,MNXM90905
cpd00039_d0,MNXM78_d0,MNXM78
cpd00516_d0,MNXM529_d0,MNXM529
cpd00040_c0,MNXM69_c,MNXM69
cpd00139_d0,MNXM222_d0,MNXM222
cpd00139_x0,MNXM222_x0,MNXM222
cpd01977_d0,MNXM1177_d0,MNXM1177
cpd03470_c0,MNXM599_c,MNXM599
cpd03470_d0,MNXM599_d0,MNXM599
cpd00001_m0,MNXM03_m0,MNXM03
cpd01651_m0,MNXM1014_m0,MNXM1014
cpd00044_c0,MNXM49_c,MNXM49
cpd00193_c0,MNXM1103086_c,MNXM1103086
cpd00044_d0,MNXM49_d0,MNXM49
cpd00193_d0,MNXM1103086_d0,MNXM1103086
cpd00046_c0,MNXM31_c,MNXM31
cpd00367_c0,MNXM1104207_c,MNXM1104207
cpd00096_c0,MNXM1102191_c,MNXM1102191
cpd00046_g0,MNXM31_g0,MNXM31
cpd00096_g0,MNXM1102191_g0,MNXM1102191
cpd00047_m0,MNXM39_m0,MNXM39
cpd00048_c0,MNXM58_c,MNXM58
cpd00081_c0,MNXM105630_c,MNXM105630
cpd00048_x0,MNXM58_x0,MNXM58
cpd00081_x0,MNXM105630_x0,MNXM105630
cpd00220_c0,MNXM270_c,MNXM270
cpd00051_d0,MNXM70_d0,MNXM70
cpd00064_d0,MNXM741175_d0,MNXM741175
cpd00073_d0,MNXM117_d0,MNXM117
cpd00051_m0,MNXM70_m0,MNXM70
cpd00064_m0,MNXM741175_m0,MNXM741175
cpd00073_m0,MNXM117_m0,MNXM117
cpd00052_c0,MNXM1103718_c,MNXM1103718
cpd00052_g0,MNXM1103718_g0,MNXM1103718
cpd00052_d0,MNXM1103718_d0,MNXM1103718
cpd00096_d0,MNXM1102191_d0,MNXM1102191
cpd00052_m0,MNXM1103718_m0,MNXM1103718
cpd00096_m0,MNXM1102191_m0,MNXM1102191
cpd00052_n0,MNXM1103718_n0,MNXM1103718
cpd00096_n0,MNXM1102191_n0,MNXM1102191
cpd00052_x0,MNXM1103718_x0,MNXM1103718
cpd00096_x0,MNXM1102191_x0,MNXM1102191
cpd00146_d0,MNXM138_d0,MNXM138
cpd00132_c0,MNXM147_c,MNXM147
cpd00054_d0,MNXM725422_d0,MNXM725422
cpd00738_d0,MNXM379_d0,MNXM379
cpd00054_c0,MNXM725422_c,MNXM725422
cpd00722_c0,MNXM418_c,MNXM418
cpd00722_d0,MNXM418_d0,MNXM418
cpd00022_m0,MNXM1104266_m0,MNXM1104266
cpd00054_m0,MNXM725422_m0,MNXM725422
cpd00722_m0,MNXM418_m0,MNXM418
cpd00054_x0,MNXM725422_x0,MNXM725422
cpd00145_x0,MNXM392_x0,MNXM392
cpd00056_c0,MNXM256_c,MNXM256
cpd01937_c0,MNXM1341_c,MNXM1341
cpd00305_c0,MNXM730135_c,MNXM730135
cpd02027_c0,MNXM726752_c,MNXM726752
cpd00033_c0,MNXM29_c,MNXM29
cpd00869_c0,MNXM276_c,MNXM276
cpd00094_c0,MNXM159_c,MNXM159
cpd00324_c0,MNXM652_c,MNXM652
cpd00482_c0,MNXM275_c,MNXM275
cpd00482_d0,MNXM275_d0,MNXM275
cpd00482_n0,MNXM275_n0,MNXM275
cpd00029_c0,MNXM26_c,MNXM26
cpd00064_c0,MNXM741175_c,MNXM741175
cpd00342_c0,MNXM817_c,MNXM817
cpd00066_c0,MNXM741663_c,MNXM741663
cpd00143_c0,MNXM730221_c,MNXM730221
cpd00066_d0,MNXM741663_d0,MNXM741663
cpd00143_d0,MNXM730221_d0,MNXM730221
cpd00066_m0,MNXM741663_m0,MNXM741663
cpd00143_m0,MNXM730221_m0,MNXM730221
cpd00066_x0,MNXM741663_x0,MNXM741663
cpd00143_x0,MNXM730221_x0,MNXM730221
cpd00333_c0,MNXM736095_c,MNXM736095
cpd00159_c0,MNXM179_c,MNXM179
cpd00071_d0,MNXM75_d0,MNXM75
cpd00029_m0,MNXM26_m0,MNXM26
cpd00071_m0,MNXM75_m0,MNXM75
cpd00069_c0,MNXM76_c,MNXM76
cpd00868_c0,MNXM153_c,MNXM153
cpd00069_d0,MNXM76_d0,MNXM76
cpd00868_d0,MNXM153_d0,MNXM153
cpd00069_m0,MNXM76_m0,MNXM76
cpd00868_m0,MNXM153_m0,MNXM153
cpd00069_x0,MNXM76_x0,MNXM76
cpd00868_x0,MNXM153_x0,MNXM153
cpd00070_c0,MNXM1106093_c,MNXM1106093
cpd00070_d0,MNXM1106093_d0,MNXM1106093
cpd00161_c0,MNXM142_c,MNXM142
cpd00363_c0,MNXM1108092_c,MNXM1108092
cpd00075_c0,MNXM107_c,MNXM107
cpd00209_c0,MNXM732399_c,MNXM732399
cpd00076_c0,MNXM1104180_c,MNXM1104180
cpd01693_c0,MNXM725923_c,MNXM725923
cpd00080_c0,MNXM66_c,MNXM66
cpd00095_c0,MNXM77_c,MNXM77
