Original ID,Raw MetaNetX ID,Final ID
1-PALMITOYLGLYCEROL-3-PHOSPHATE_c,MNXM732965_c,MNXM732965
CO-A_c,MNXM727276~_c,MNXM727276
ACYL-COA_c,MNXM729253_c,MNXM729253
1-Palmitoyl-2-Acyl-Glycerol-P_c,MNXM743725_c,MNXM743725
cl_e,MNXM735979_e,MNXM735979
pro__L_e,MNXM114_e,MNXM114
cl_c,MNXM735979_c,MNXM735979
pro__L_c,MNXM114~_c,MNXM114
proleuarg_e,MNXM744858_e,MNXM744858
proleuarg_c,MNXM744858_c,MNXM744858
PRO-tRNAs_c,MNXM90667_c,MNXM90667
ATP_c,MNXM3~_c,MNXM3
Charged-PRO-tRNAs_c,MNXM167416_c,MNXM167416
prolyspro_c,MNXM744859_c,MNXM744859
prolyspro_e,MNXM744859_e,MNXM744859
ala__L_c,MNXM32_c,MNXM32
CPD-17382_c,MNXM145829_c,MNXM145829
NADP_c,MNXM5~_c,MNXM5
dheas_e,MNXM483663_e,MNXM483663
CPD-17332_c,MNXM722939_c,MNXM722939
hLkynr_e,MNXM728564_e,MNXM728564
NADPH_c,MNXM738702~_c,MNXM738702
trp__L_c,MNXM94_c,MNXM94
dheas_c,MNXM483663_c,MNXM483663
CPD-17383_c,MNXM145824_c,MNXM145824
Triacylglycerols_c,MNXM732990_c,MNXM732990
trp__L_e,MNXM94_e,MNXM94
DIACYLGLYCEROL_c,MNXM738562_c,MNXM738562
Fatty-Acids_c,MNXM739618_c,MNXM739618
CPD-17331_c,MNXM1513_c,MNXM1513
trideceth_e,MNXM905808_e,MNXM905808
pe13_hs_e,MNXM744821_e,MNXM744821
pa_hs_e,MNXM1107824_e,MNXM1107824
OXYGEN-MOLECULE_c,MNXM735438_c,MNXM735438
FERROCYTOCHROME-B5_c,MNXM726611_c,MNXM726611
CPD-17385_c,MNXM6449_c,MNXM6449
FERRICYTOCHROME-B5_c,MNXM726594_c,MNXM726594
N6N6N6-TRIMETHYL-L-LYSINE_c,MNXM1486_c,MNXM1486
2-KETOGLUTARATE_c,MNXM20_c,MNXM20
3-HYDROXY-N6N6N6-TRIMETHYL-L-LYSINE_c,MNXM91413_c,MNXM91413
SUC_c,MNXM25_c,MNXM25
HC02207_e,MNXM7703_e,MNXM7703
CARBON-DIOXIDE_c,MNXM13_c,MNXM13
nh4_c,MNXM729304_c,MNXM729304
paps_c,MNXM49_c,MNXM49
CPD-17386_c,MNXM87558_c,MNXM87558
ttdca_c,MNXM162239_c,MNXM162239
4mlacac_c,MNXM739482_c,MNXM739482
nad_c,MNXM8_c,MNXM8
amp_c,MNXM723601~_c,MNXM723601
4fumacac_c,MNXM739483_c,MNXM739483
nadh_c,MNXM10_c,MNXM10
ppi_c,MNXM11~_c,MNXM11
tdcoa_c,MNXM224_c,MNXM224
3mldz_c,MNXM5416_c,MNXM5416
ptdca_c,MNXM12597_c,MNXM12597
3mlda_c,MNXM164040_c,MNXM164040
ptdcacoa_c,MNXM7627_c,MNXM7627
bilirub_e,MNXM737082_e,MNXM737082
NAD-P-OR-NOP_c,MNXM137_c,MNXM137
hdca_c,MNXM108_c,MNXM108
BILIRUBIN_c,MNXM737082~_c,MNXM737082
BILIVERDINE_c,MNXM416~_c,MNXM416
NADH-P-OR-NOP_c,MNXM162231_c,MNXM162231
pmtcoa_c,MNXM88~_c,MNXM88
dag_hs_e,MNXM59_e,MNXM59
Rtotal_e,MNXM739622_e,MNXM739622
maglinl_hs_e,MNXM146917_e,MNXM146917
hdcea_c,MNXM1107900_c,MNXM1107900
11-DEOXYCORTICOSTERONE_c,MNXM849_c,MNXM849
