Original ID,Raw MetaNetX ID,Final ID
CE1937_c,MNXM161256_c,MNXM161256
CE0955_r,MNXM1103704_r,MNXM1103704
CE1939_c,MNXM162714_c,MNXM162714
CE1939_e,MNXM162714_e,MNXM162714
CE2253_n,MNXM36773_n,MNXM36773
CE1059_c,MNXM64037_c,MNXM64037
CE2303_r,MNXM1102003_r,MNXM1102003
CE1939_x,MNXM162714_p/glyoxysome,MNXM162714
CE1102_c,MNXM167439_c,MNXM167439
CE1940_c,MNXM162715_c,MNXM162715
CE2304_r,MNXM150158_r,MNXM150158
CE1162_c,MNXM169417_c,MNXM169417
CE2305_r,MNXM150189_r,MNXM150189
CE1940_e,MNXM162715_e,MNXM162715
CE1243_c,MNXM728293_c,MNXM728293
CE1940_x,MNXM162715_p/glyoxysome,MNXM162715
CE2306_r,MNXM1101981_r,MNXM1101981
CE1272_c,MNXM733637_c,MNXM733637
CE2313_r,MNXM6861_r,MNXM6861
CE1941_c,MNXM58163_c,MNXM58163
CE1943_c,MNXM162776_c,MNXM162776
CE1272_r,MNXM733637_r,MNXM733637
CE1943_e,MNXM162776_e,MNXM162776
CE2314_r,MNXM5534_r,MNXM5534
CE1273_c,MNXM163691_c,MNXM163691
CE2345_c,MNXM164390_c,MNXM164390
CE1943_x,MNXM162776_p/glyoxysome,MNXM162776
CE2345_m,MNXM164390_m,MNXM164390
CE1273_r,MNXM163691_r,MNXM163691
CE2414_c,MNXM165293_c,MNXM165293
CE1944_c,MNXM1880_c,MNXM1880
CE1274_c,MNXM729385_c,MNXM729385
CE1957_c,MNXM31169_c,MNXM31169
CE2006_c,MNXM6110_c,MNXM6110
CE2416_c,MNXM165274_c,MNXM165274
CE1274_r,MNXM729385_r,MNXM729385
CE2417_c,MNXM166068_c,MNXM166068
CE2011_c,MNXM57006_c,MNXM57006
CE1277_c,MNXM1103020_c,MNXM1103020
CE2011_e,MNXM57006_e,MNXM57006
CE2418_c,MNXM733850_c,MNXM733850
CE2420_c,MNXM733852_c,MNXM733852
CE2011_l,MNXM57006_l,MNXM57006
CE1277_r,MNXM1103020_r,MNXM1103020
